source,tissue,dataset,type,cell_type,method,score
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Endothelial,Kimi-k2,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Endothelial,CellMarker2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Endothelial,ScType,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Endothelial,SingleR,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Claude-3.7,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Claude-4.1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,DeepSeek-R1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Doubao-1.6,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Gemini-2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Gemini-2.5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,GPT-4o,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,GPT-5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Grok-3,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Grok-4,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,Kimi-k2,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,CellMarker2.0,0.5
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,ScType,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Epsilon,SingleR,0
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Claude-3.7,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Claude-4.1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,DeepSeek-R1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Doubao-1.6,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Gemini-2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Gemini-2.5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,GPT-4o,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,GPT-5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Grok-3,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Grok-4,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,Kimi-k2,0.5
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,CellMarker2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,ScType,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Gamma,SingleR,0
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Claude-3.7,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Claude-4.1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,DeepSeek-R1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Doubao-1.6,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Gemini-2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Gemini-2.5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,GPT-4o,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,GPT-5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Grok-3,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Grok-4,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,Kimi-k2,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,CellMarker2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,ScType,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Immune,SingleR,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Claude-3.7,0.5
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Claude-4.1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,DeepSeek-R1,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Doubao-1.6,0.5
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Gemini-2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Gemini-2.5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,GPT-4o,0.5
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,GPT-5,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Grok-3,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Grok-4,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,Kimi-k2,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,CellMarker2.0,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,ScType,1
Literature,Pancreas,Literature_Pancreas,Broad Cell type,Stellate,SingleR,0
Literature,Heart,Literature_Heart,Broad Cell type,blood,Claude-3.7,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,DeepSeek-R1,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Doubao-1.6,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Gemini-2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Gemini-2.5,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,GPT-4o,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,GPT-5,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Grok-3,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,Kimi-k2,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,CellMarker2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,blood,ScType,0
Literature,Heart,Literature_Heart,Broad Cell type,blood,SingleR,0
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Claude-3.7,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,DeepSeek-R1,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Doubao-1.6,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Gemini-2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Gemini-2.5,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,GPT-4o,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,GPT-5,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Grok-3,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,Kimi-k2,1
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,CellMarker2.0,0.5
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,ScType,0
Literature,Heart,Literature_Heart,Broad Cell type,cardiomyocyte,SingleR,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Claude-3.7,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,DeepSeek-R1,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Doubao-1.6,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Gemini-2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Gemini-2.5,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,GPT-4o,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,GPT-5,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Grok-3,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,Kimi-k2,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,CellMarker2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,ScType,1
Literature,Heart,Literature_Heart,Broad Cell type,endothelial,SingleR,1
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Claude-3.7,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,DeepSeek-R1,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Doubao-1.6,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Gemini-2.0,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Gemini-2.5,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,GPT-4o,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,GPT-5,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Grok-3,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,Kimi-k2,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,CellMarker2.0,0
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,ScType,1
Literature,Heart,Literature_Heart,Broad Cell type,epicardial,SingleR,0
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Claude-3.7,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,DeepSeek-R1,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Doubao-1.6,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Gemini-2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Gemini-2.5,0.5
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,GPT-4o,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,GPT-5,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Grok-3,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,Kimi-k2,1
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,CellMarker2.0,0
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,ScType,0.5
Literature,Heart,Literature_Heart,Broad Cell type,fibroblast-like,SingleR,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Claude-3.7,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Claude-4.1,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,DeepSeek-R1,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Doubao-1.6,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Gemini-2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Gemini-2.5,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,GPT-4o,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,GPT-5,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Grok-3,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Grok-4,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,Kimi-k2,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,CellMarker2.0,1
Literature,Heart,Literature_Heart,Broad Cell type,immune,ScType,0
Literature,Heart,Literature_Heart,Broad Cell type,immune,SingleR,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Claude-3.7,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Claude-4.1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,DeepSeek-R1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Doubao-1.6,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Gemini-2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Gemini-2.5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,GPT-4o,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,GPT-5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Grok-3,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Grok-4,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,Kimi-k2,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,CellMarker2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,ScType,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,B cells,SingleR,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Claude-3.7,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Claude-4.1,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",DeepSeek-R1,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Doubao-1.6,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Gemini-2.0,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Gemini-2.5,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",GPT-4o,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",GPT-5,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Grok-3,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Grok-4,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",Kimi-k2,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",CellMarker2.0,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",ScType,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD3-pos,CD4-neg,CD8-neg TIL",SingleR,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Claude-3.7,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Claude-4.1,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",DeepSeek-R1,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Doubao-1.6,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Gemini-2.0,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Gemini-2.5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",GPT-4o,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",GPT-5,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Grok-3,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Grok-4,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",Kimi-k2,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",CellMarker2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",ScType,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD4-Pos, CD8-Neg TI",SingleR,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Claude-3.7,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Claude-4.1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",DeepSeek-R1,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Doubao-1.6,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Gemini-2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Gemini-2.5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",GPT-4o,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",GPT-5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Grok-3,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Grok-4,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",Kimi-k2,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",CellMarker2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",ScType,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,"CD8-Pos, CD4-Neg TIL",SingleR,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Claude-3.7,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Claude-4.1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,DeepSeek-R1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Doubao-1.6,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Gemini-2.0,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Gemini-2.5,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,GPT-4o,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,GPT-5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Grok-3,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Grok-4,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,Kimi-k2,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,CellMarker2.0,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,ScType,0.5
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Monocytes,SingleR,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Claude-3.7,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Claude-4.1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,DeepSeek-R1,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Doubao-1.6,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Gemini-2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Gemini-2.5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,GPT-4o,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,GPT-5,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Grok-3,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Grok-4,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,Kimi-k2,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,CellMarker2.0,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,ScType,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,NK,SingleR,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Neutrophils,Claude-3.7,1
Single Cell Portal,Abdomen,Single_Cell_Portal_Abdomen,Broad Cell type,Neutrophils,Claude-4.1,1
